UQNO,Geo_Type_Code,Province,Stratum,Metro_code
877105420000001401,Traditional,Mpumalanga,80201,MP - Non-metro
866104750000011301,Urban,Mpumalanga,80110,MP - Non-metro
475101040000005001,Urban,Free State,40105,FS - Non-metro
676102280000011301,Urban,North West,60105,NW - Non-metro
877108560000004101,Traditional,Mpumalanga,80204,MP - Non-metro
475101710000002501,Urban,Free State,40108,FS - Non-metro
593101670000013101,Traditional,KwaZulu-Natal,50209,KZN - Non-metro
980101580000008901,Urban,Limpopo,90103,LP - Non-metro
760112640000016301,Urban,Gauteng,70102,GP - Non-metro
371100810000008501,Urban,Northern Cape,30101,NC - Non-metro
797123330000007501,Urban,Gauteng,76112,GP - Ekurhuleni
797111080000015001,Urban,Gauteng,76110,GP - Ekurhuleni
580101980000002101,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
966107930000008401,Traditional,Limpopo,90213,LP - Non-metro
596101140000010801,Farms,KwaZulu-Natal,50301,KZN - Non-metro
467107590000004001,Urban,Free State,40401,FS - Non-metro
799139310000000601,Urban,Gauteng,78105,GP - City of Tshwane
168100800000038901,Urban,Western Cape,10101,WC - Non-metro
764100070000008901,Urban,Gauteng,70104,GP - Non-metro
798145250000029401,Urban,Gauteng,77116,GP - City of Johannesburg
478100850000015401,Urban,Free State,40107,FS - Non-metro
798115900000001001,Urban,Gauteng,77116,GP - City of Johannesburg
799140540000006401,Urban,Gauteng,78105,GP - City of Tshwane
967100330000036301,Urban,Limpopo,90105,LP - Non-metro
973100230000002601,Urban,Limpopo,90105,LP - Non-metro
662106000000006401,Urban,North West,60401,NW - Non-metro
797103640000008901,Urban,Gauteng,76108,GP - Ekurhuleni
299111340000006401,Urban,Eastern Cape,23101,EC - Nelson Mandela Bay
598101940000014801,Urban,KwaZulu-Natal,50109,KZN - Non-metro
298102710000001501,Traditional,Eastern Cape,20214,EC - Non-metro
599100600000009702,Urban,KwaZulu-Natal,55112,KZN - eThekwini
594100430000006601,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
589101950000017201,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
298102170000001501,Traditional,Eastern Cape,20215,EC - Non-metro
599114210000014401,Urban,KwaZulu-Natal,55112,KZN - eThekwini
987100070000004201,Traditional,Limpopo,90216,LP - Non-metro
978101460000001801,Traditional,Limpopo,90216,LP - Non-metro
293101580000004101,Traditional,Eastern Cape,20210,EC - Non-metro
285101180000012401,Urban,Eastern Cape,20102,EC - Non-metro
264100890000004101,Urban,Eastern Cape,20108,EC - Non-metro
976103430000009701,Traditional,Limpopo,90207,LP - Non-metro
599147780000021701,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
598101900000007201,Urban,KwaZulu-Natal,50102,KZN - Non-metro
873102160000011201,Traditional,Mpumalanga,80201,MP - Non-metro
499103270000004301,Urban,Free State,44101,FS - Mangaung
538100500000009701,Urban,KwaZulu-Natal,50204,KZN - Non-metro
566104270000019501,Urban,KwaZulu-Natal,50105,KZN - Non-metro
260113090000006601,Urban,Eastern Cape,22101,EC - Buffalo City
660100200000006001,Traditional,North West,60204,NW - Non-metro
599148650000007201,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
872102930000011402,Traditional,Mpumalanga,80106,MP - Non-metro
797151320010006601,Urban,Gauteng,76103,GP - Ekurhuleni
599155430000019501,Urban,KwaZulu-Natal,55111,KZN - eThekwini
586100330000022201,Traditional,KwaZulu-Natal,50201,KZN - Non-metro
292101630000013301,Traditional,Eastern Cape,20212,EC - Non-metro
375100490000005301,Urban,Northern Cape,30101,NC - Non-metro
526100530000006101,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
973102070000003901,Traditional,Limpopo,90210,LP - Non-metro
538103390000004001,Urban,KwaZulu-Natal,50101,KZN - Non-metro
199127750000010301,Urban,Western Cape,11105,WC - City of Cape Town
598101900000023601,Urban,KwaZulu-Natal,50102,KZN - Non-metro
970103060000002801,Traditional,Limpopo,90203,LP - Non-metro
199145380000007401,Urban,Western Cape,11104,WC - City of Cape Town
974102930000026601,Traditional,Limpopo,90207,LP - Non-metro
293102820000013901,Traditional,Eastern Cape,20214,EC - Non-metro
982100920000006701,Traditional,Limpopo,90209,LP - Non-metro
677101820000003301,Urban,North West,60105,NW - Non-metro
668100980000014401,Urban,North West,60104,NW - Non-metro
467101080000003301,Urban,Free State,40109,FS - Non-metro
961101960000009001,Traditional,Limpopo,90205,LP - Non-metro
799121980000016501,Urban,Gauteng,78111,GP - City of Tshwane
667104900000017601,Urban,North West,60103,NW - Non-metro
294108190000000801,Traditional,Eastern Cape,20221,EC - Non-metro
514101030000016101,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
594101260000004801,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
277100540000020601,Urban,Eastern Cape,20102,EC - Non-metro
596101190000015501,Farms,KwaZulu-Natal,50301,KZN - Non-metro
987103090000033401,Traditional,Limpopo,90207,LP - Non-metro
876104470000004001,Traditional,Mpumalanga,80203,MP - Non-metro
982101100000015101,Urban,Limpopo,90105,LP - Non-metro
566101990000016601,Urban,KwaZulu-Natal,50107,KZN - Non-metro
799115900000034001,Urban,Gauteng,78106,GP - City of Tshwane
292102120000015101,Traditional,Eastern Cape,20217,EC - Non-metro
299115140000009501,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
799118590000010101,Urban,Gauteng,78109,GP - City of Tshwane
799148110100002001,Urban,Gauteng,78108,GP - City of Tshwane
361100930000031101,Traditional,Northern Cape,30201,NC - Non-metro
524102170000011801,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
798116720000024201,Urban,Gauteng,77105,GP - City of Johannesburg
294108860000009001,Traditional,Eastern Cape,20210,EC - Non-metro
799142910000009301,Urban,Gauteng,78105,GP - City of Tshwane
576101860000003001,Traditional,KwaZulu-Natal,50202,KZN - Non-metro
464100650000010001,Urban,Free State,40104,FS - Non-metro
799142520000006801,Urban,Gauteng,78105,GP - City of Tshwane
538103770000057401,Traditional,KwaZulu-Natal,50204,KZN - Non-metro
968100840000006201,Traditional,Limpopo,90212,LP - Non-metro
797121640000016001,Urban,Gauteng,76112,GP - Ekurhuleni
672102260000023401,Traditional,North West,60202,NW - Non-metro
760112940000016601,Urban,Gauteng,70107,GP - Non-metro
588100560000022601,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
499105140000003001,Urban,Free State,44101,FS - Mangaung
987104020000014801,Traditional,Limpopo,90211,LP - Non-metro
571100830000000101,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
506103430000035601,Urban,KwaZulu-Natal,50105,KZN - Non-metro
869101610000018401,Urban,Mpumalanga,80102,MP - Non-metro
299115830000001801,Urban,Eastern Cape,23101,EC - Nelson Mandela Bay
588100560000020001,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
766103730000014001,Urban,Gauteng,70102,GP - Non-metro
970100020000013501,Traditional,Limpopo,90213,LP - Non-metro
799117290110000301,Urban,Gauteng,78113,GP - City of Tshwane
514101290000008901,Urban,KwaZulu-Natal,50108,KZN - Non-metro
799147730000011801,Urban,Gauteng,78107,GP - City of Tshwane
479100650000020001,Urban,Free State,40106,FS - Non-metro
661106810000003801,Urban,North West,60106,NW - Non-metro
499105500000008201,Urban,Free State,44101,FS - Mangaung
799121500000011401,Urban,Gauteng,78107,GP - City of Tshwane
874110050000011101,Traditional,Mpumalanga,80205,MP - Non-metro
292103620000042301,Traditional,Eastern Cape,20213,EC - Non-metro
296104220000005801,Traditional,Eastern Cape,20215,EC - Non-metro
598100180000001701,Farms,KwaZulu-Natal,50209,KZN - Non-metro
872104410000005601,Traditional,Mpumalanga,80201,MP - Non-metro
199141670000011301,Urban,Western Cape,11109,WC - City of Cape Town
799136580170001301,Urban,Gauteng,78113,GP - City of Tshwane
579101080000015001,Urban,KwaZulu-Natal,50107,KZN - Non-metro
168101900000074601,Farms,Western Cape,10301,WC - Non-metro
506100840000024101,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
526100710000025201,Farms,KwaZulu-Natal,50216,KZN - Non-metro
299105920000009301,Urban,Eastern Cape,23106,EC - Nelson Mandela Bay
467106520000008501,Urban,Free State,40101,FS - Non-metro
987105900000006901,Traditional,Limpopo,90211,LP - Non-metro
286103200000019601,Traditional,Eastern Cape,20205,EC - Non-metro
503102750000025201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
797147670000009801,Urban,Gauteng,76109,GP - Ekurhuleni
260110160000007601,Urban,Eastern Cape,22102,EC - Buffalo City
375100140000006801,Urban,Northern Cape,30101,NC - Non-metro
271106610030001601,Urban,Eastern Cape,20104,EC - Non-metro
671100900000002801,Urban,North West,60107,NW - Non-metro
560100270000008001,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
876100800000003801,Traditional,Mpumalanga,80201,MP - Non-metro
199152370000018201,Urban,Western Cape,11114,WC - City of Cape Town
760100050000014801,Urban,Gauteng,70109,GP - Non-metro
661106810000006001,Urban,North West,60106,NW - Non-metro
268101910000000901,Urban,Eastern Cape,20106,EC - Non-metro
667102660000002801,Traditional,North West,60202,NW - Non-metro
166102830000002001,Urban,Western Cape,10111,WC - Non-metro
163101150000006401,Urban,Western Cape,10109,WC - Non-metro
799109740000004801,Farms,Gauteng,78201,GP - City of Tshwane
798113570000008901,Urban,Gauteng,77108,GP - City of Johannesburg
282105890000001101,Traditional,Eastern Cape,20205,EC - Non-metro
271100420000009001,Traditional,Eastern Cape,20201,EC - Non-metro
479100990000024501,Urban,Free State,40104,FS - Non-metro
538101700000004901,Urban,KwaZulu-Natal,50110,KZN - Non-metro
799117690050002101,Urban,Gauteng,78113,GP - City of Tshwane
279100890000019201,Traditional,Eastern Cape,20220,EC - Non-metro
874105430000007301,Traditional,Mpumalanga,80208,MP - Non-metro
514101310000014501,Urban,KwaZulu-Natal,50108,KZN - Non-metro
874104560000004301,Traditional,Mpumalanga,80208,MP - Non-metro
538100790000017201,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
499100270000012801,Urban,Free State,44101,FS - Mangaung
478101600000014201,Urban,Free State,40102,FS - Non-metro
472106340000013101,Urban,Free State,40106,FS - Non-metro
987100950000004501,Traditional,Limpopo,90401,LP - Non-metro
599141080000017901,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
589101950000024201,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
583100770000014801,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
295103310000012801,Traditional,Eastern Cape,20214,EC - Non-metro
599127450000017601,Urban,KwaZulu-Natal,55105,KZN - eThekwini
799138160000004601,Urban,Gauteng,78105,GP - City of Tshwane
669103090000009701,Traditional,North West,60202,NW - Non-metro
797137450000017901,Urban,Gauteng,76107,GP - Ekurhuleni
264100210000000601,Urban,Eastern Cape,20108,EC - Non-metro
869102190000074101,Urban,Mpumalanga,80102,MP - Non-metro
538103770000072601,Traditional,KwaZulu-Natal,50204,KZN - Non-metro
797119700000011701,Urban,Gauteng,76112,GP - Ekurhuleni
969102930000016901,Traditional,Limpopo,90208,LP - Non-metro
297102970000015901,Traditional,Eastern Cape,20210,EC - Non-metro
467108000000011101,Urban,Free State,40102,FS - Non-metro
260115720000001901,Urban,Eastern Cape,22102,EC - Buffalo City
798115460000020901,Urban,Gauteng,77116,GP - City of Johannesburg
591100710000005201,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
199157880000001901,Urban,Western Cape,11106,WC - City of Cape Town
467108000000006001,Urban,Free State,40102,FS - Non-metro
167101400000003001,Farms,Western Cape,10301,WC - Non-metro
499108880000004101,Urban,Free State,44101,FS - Mangaung
260115130000003401,Traditional,Eastern Cape,22201,EC - Buffalo City
662106790000008701,Urban,North West,60101,NW - Non-metro
665102020000002501,Traditional,North West,60202,NW - Non-metro
524101130000005301,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
960103590000003401,Traditional,Limpopo,90215,LP - Non-metro
983101400000001501,Traditional,Limpopo,90210,LP - Non-metro
582102480000000401,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
797117130000035101,Urban,Gauteng,76112,GP - Ekurhuleni
579101430000001901,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
667101570000002801,Traditional,North West,60204,NW - Non-metro
478100250000038501,Urban,Free State,40107,FS - Non-metro
296102790000005301,Traditional,Eastern Cape,20220,EC - Non-metro
592102070000009401,Urban,KwaZulu-Natal,50106,KZN - Non-metro
866104120000012001,Urban,Mpumalanga,80106,MP - Non-metro
538100500000007001,Urban,KwaZulu-Natal,50204,KZN - Non-metro
470101820000002301,Urban,Free State,40102,FS - Non-metro
580101390000012401,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
278100930000003601,Urban,Eastern Cape,20103,EC - Non-metro
760107870000010501,Urban,Gauteng,70104,GP - Non-metro
799148110100000201,Urban,Gauteng,78108,GP - City of Tshwane
797147970000039401,Urban,Gauteng,76111,GP - Ekurhuleni
968104270000011401,Traditional,Limpopo,90213,LP - Non-metro
766101430000018201,Urban,Gauteng,70401,GP - Non-metro
299110690000014201,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
268100580000011401,Urban,Eastern Cape,20103,EC - Non-metro
797125490000005102,Urban,Gauteng,76104,GP - Ekurhuleni
982105930000017001,Traditional,Limpopo,90216,LP - Non-metro
596100750000000901,Urban,KwaZulu-Natal,50102,KZN - Non-metro
797121090000016701,Urban,Gauteng,76102,GP - Ekurhuleni
294101690000001101,Traditional,Eastern Cape,20216,EC - Non-metro
299111190040000401,Urban,Eastern Cape,23102,EC - Nelson Mandela Bay
761101160000012401,Urban,Gauteng,70107,GP - Non-metro
599141470000031501,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
966108060000016701,Traditional,Limpopo,90208,LP - Non-metro
479100890000016401,Urban,Free State,40106,FS - Non-metro
799138160000006601,Urban,Gauteng,78105,GP - City of Tshwane
582102480000010401,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
199145380000001401,Urban,Western Cape,11104,WC - City of Cape Town
760110360000011001,Urban,Gauteng,70102,GP - Non-metro
760110910000007201,Urban,Gauteng,70104,GP - Non-metro
976100640000007901,Traditional,Limpopo,90210,LP - Non-metro
974109070000001201,Urban,Limpopo,90102,LP - Non-metro
473100180000013601,Urban,Free State,40105,FS - Non-metro
468101040000005601,Urban,Free State,40106,FS - Non-metro
299114600000011201,Urban,Eastern Cape,23101,EC - Nelson Mandela Bay
199115230000013701,Urban,Western Cape,11109,WC - City of Cape Town
667102660000010301,Traditional,North West,60202,NW - Non-metro
798139490000010901,Urban,Gauteng,77103,GP - City of Johannesburg
297103210000002901,Traditional,Eastern Cape,20218,EC - Non-metro
968110170000012601,Traditional,Limpopo,90210,LP - Non-metro
968100840000008101,Traditional,Limpopo,90212,LP - Non-metro
799147290000005901,Urban,Gauteng,78105,GP - City of Tshwane
799119670010001601,Urban,Gauteng,78113,GP - City of Tshwane
167100390000011901,Urban,Western Cape,10102,WC - Non-metro
798127540000011601,Urban,Gauteng,77108,GP - City of Johannesburg
760106990000008201,Urban,Gauteng,70101,GP - Non-metro
178100030000001501,Farms,Western Cape,10301,WC - Non-metro
799115890000021101,Urban,Gauteng,78106,GP - City of Tshwane
760108580000006101,Urban,Gauteng,70106,GP - Non-metro
299113130000013601,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
799141030000002201,Urban,Gauteng,78103,GP - City of Tshwane
291102320000008201,Traditional,Eastern Cape,20210,EC - Non-metro
174100270000014901,Urban,Western Cape,10101,WC - Non-metro
798132550000018401,Urban,Gauteng,77106,GP - City of Johannesburg
599146150020000801,Urban,KwaZulu-Natal,55102,KZN - eThekwini
799100240000045301,Urban,Gauteng,78102,GP - City of Tshwane
987102590180001301,Urban,Limpopo,90103,LP - Non-metro
270103180000027801,Traditional,Eastern Cape,20207,EC - Non-metro
677100270000039401,Urban,North West,60101,NW - Non-metro
798114250000016301,Urban,Gauteng,77102,GP - City of Johannesburg
199158770000006301,Urban,Western Cape,11103,WC - City of Cape Town
260111670000007501,Urban,Eastern Cape,22102,EC - Buffalo City
797145160000007801,Urban,Gauteng,76105,GP - Ekurhuleni
797116570000004201,Urban,Gauteng,76113,GP - Ekurhuleni
260109440000004301,Urban,Eastern Cape,22102,EC - Buffalo City
798124190000005601,Urban,Gauteng,77108,GP - City of Johannesburg
268101450000005201,Urban,Eastern Cape,20103,EC - Non-metro
499109940000005801,Urban,Free State,44101,FS - Mangaung
982102080190006401,Traditional,Limpopo,90207,LP - Non-metro
569101800000004401,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
664101350000007601,Traditional,North West,60204,NW - Non-metro
260101450000009501,Urban,Eastern Cape,22101,EC - Buffalo City
797123330000019101,Urban,Gauteng,76112,GP - Ekurhuleni
499107790000002101,Urban,Free State,44101,FS - Mangaung
599117310090001702,Urban,KwaZulu-Natal,55111,KZN - eThekwini
599122690000002601,Urban,KwaZulu-Natal,55113,KZN - eThekwini
293102590000018001,Traditional,Eastern Cape,20217,EC - Non-metro
271106610030001901,Urban,Eastern Cape,20104,EC - Non-metro
467107470000008401,Urban,Free State,40401,FS - Non-metro
798132550000015701,Urban,Gauteng,77106,GP - City of Johannesburg
864102090000003301,Urban,Mpumalanga,80101,MP - Non-metro
797110030000006301,Urban,Gauteng,76107,GP - Ekurhuleni
974100520000000901,Traditional,Limpopo,90213,LP - Non-metro
874104640000018701,Traditional,Mpumalanga,80208,MP - Non-metro
760108480000012201,Urban,Gauteng,70102,GP - Non-metro
798145480000015501,Urban,Gauteng,77102,GP - City of Johannesburg
