ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q29Whynot,Q210Age_Gr1,Q211Ageleft,Q212Whyleft,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Geo_Type_Code,Province,Stratum,Metro_code
12338,461100920000016301,Male,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Sesotho Home Language,Mathematics,Urban,Free State,40102,FS - Non-metro
12339,966108060000003401,Male,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,2.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,14.0,No,Yes,No,Yes,No,Yes,No,0.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Skills,Traditional,Limpopo,90208,LP - Non-metro
12340,980101580000003201,Male,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Numeracy,Sepedi Home Language,Urban,Limpopo,90103,LP - Non-metro
12341,593100990000026701,Male,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,Yes,Yes,No,No,No,No,2.0,No,Yes,No,No,No,No,No,0.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,IsiZulu First Additional Language,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
12342,986101090000018101,Female,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness   ,5 to 9 days,,,,,,No,,Yes,5.0,Yes,1.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,3.0,No,Yes,Yes,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,1.0,No,No,No,No,No,English First Additional Language,Life Skills,Traditional,Limpopo,90203,LP - Non-metro
12343,199145500000006701,Female,9,Coloured,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Afrikaans First Additional Language,English First Additional Language,Urban,Western Cape,11108,WC - City of Cape Town
12344,969102930000019101,Female,6,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Limpopo,90208,LP - Non-metro
12345,797121450000006101,Female,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiZulu Home Language,Afrikaans First Additional Language,Urban,Gauteng,76108,GP - Ekurhuleni
12346,760101620000011701,Male,6,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,4.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Sesotho Home Language,Life Orientation,Urban,Gauteng,70104,GP - Non-metro
12347,299111090000006101,Female,15,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Sciences,Physical Sciences,Urban,Eastern Cape,23106,EC - Nelson Mandela Bay
12348,982103160000012201,Male,7,African/Black,Yes,No,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,English First Additional Language,Traditional,Limpopo,90204,LP - Non-metro
12349,968110080000000201,Female,10,African/Black,No,,No,,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,2.0,No,No,Yes,No,No,Yes,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Skills,Traditional,Limpopo,90210,LP - Non-metro
12350,799139880000005101,Male,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,English First Additional Language,Urban,Gauteng,78105,GP - City of Tshwane
12351,566108230000033801,Female,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiZulu Home Language,Arts & Culture,Urban,KwaZulu-Natal,50109,KZN - Non-metro
12352,599148650000004701,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,6.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,2.0,No,No,No,No,No,English First Additional Language,Arts & Culture,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
12353,271104650000006801,Female,16,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,5.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,2.0,Yes,1.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,32.0,Yes,Yes,Yes,No,No,Yes,No,5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Tourism,Consumer Studies,Traditional,Eastern Cape,20213,EC - Non-metro
12354,596100560000025701,Male,5,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,School vacation period,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,Yes,Yes,Yes,No,Yes,No,3.0,No,Yes,No,No,Yes,No,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,Yes,Yes,No,English First Additional Language,Mathematics,Farms,KwaZulu-Natal,50301,KZN - Non-metro
12355,874105430000003301,Female,12,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,Economic Management Sciences,Traditional,Mpumalanga,80208,MP - Non-metro
12356,986101800000006301,Female,17,African/Black,Yes,Yes,Yes,No,No,No,,,,,,No,Disabled,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Traditional,Limpopo,90401,LP - Non-metro
12357,260102850000026201,Female,7,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,IsiXhosa Home Language,Urban,Eastern Cape,22101,EC - Buffalo City
12358,599131470000007901,Female,17,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,8.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,History,Geography,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
12359,961102000000000801,Male,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,Limpopo,90214,LP - Non-metro
12360,299110690000016301,Female,6,African/Black,No,,No,,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Other,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
12361,977100330000006901,Female,15,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,2.0,No,No,No,No,No,Setswana Home Language,English First Additional Language,Urban,Limpopo,90401,LP - Non-metro
12362,677102410000002801,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,North West,60103,NW - Non-metro
12363,799151190000000801,Male,15,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Bad weather conditions,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Orientation,Urban,Gauteng,78107,GP - City of Tshwane
12364,591102270000003301,Male,13,African/Black,No,,Yes,No,No,Yes,Primary or secondary school,5.0,No,,1 to 4 days,,,,,,No,,Yes,0.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,0.0,No,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,English First Additional Language,IsiZulu First Additional Language,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
12365,798116720000018801,Female,12,African/Black,No,,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Xitsonga Home Language,English First Additional Language,Urban,Gauteng,77105,GP - City of Johannesburg
12366,576101200000001501,Female,15,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,4.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,4.0,Yes,Yes,Yes,No,No,No,No,3.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,Yes,No,No,Yes,No,Life Sciences,Physical Sciences,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
12367,799138160000006601,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,78105,GP - City of Tshwane
12368,567100800000011601,Male,6,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
12369,199121310000004401,Male,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Western Cape,11105,WC - City of Cape Town
12370,467102940000010201,Male,10,Coloured,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,Mathematics,Urban,Free State,40101,FS - Non-metro
12371,291101530000024601,Female,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Teacher was absent,1 to 4 days,,,,,,Yes,4.0,Yes,6.0,Yes,4.0,No,,No,,Yes,14.0,No,No,Yes,Yes,Yes,No,No,Yes,24.0,Yes,Yes,No,No,No,Yes,No,6.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,IsiXhosa Home Language,Traditional,Eastern Cape,20210,EC - Non-metro
12372,279100890000019201,Female,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,5.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,IsiXhosa Home Language,Traditional,Eastern Cape,20220,EC - Non-metro
12373,260100220000000401,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,School vacation period,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Natural Sciences,Technology,Traditional,Eastern Cape,22201,EC - Buffalo City
12374,799136700000006801,Male,13,African/Black,No,,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,15.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Gauteng,78105,GP - City of Tshwane
12375,974106230000003601,Male,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Sepedi Home Language,Traditional,Limpopo,90209,LP - Non-metro
12376,177100890000023301,Female,13,Coloured,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,History,Geography,Urban,Western Cape,10105,WC - Non-metro
12377,360100590000004901,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,0.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,2.0,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Physical Sciences,Mathematics,Traditional,Northern Cape,30401,NC - Non-metro
12378,871104320000012101,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,Natural Sciences,Traditional,Mpumalanga,80208,MP - Non-metro
12379,662107580000025301,Female,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Setswana Home Language,English First Additional Language,Traditional,North West,60203,NW - Non-metro
12380,979100540000010501,Female,6,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,English First Additional Language,Urban,Limpopo,90105,LP - Non-metro
12381,594100430000017601,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,10 to 19 days,,,,,,No,,Yes,2.0,Yes,2.0,No,,No,,No,,No,No,Yes,Yes,Yes,Yes,Yes,No,8.0,Yes,Yes,Yes,No,Yes,Yes,No,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,4.0,Yes,Yes,Yes,Yes,Yes,Natural Sciences,Social Sciences,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
12382,499106650000005901,Female,9,African/Black,Yes,Yes,No,,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,Mathematics,Urban,Free State,44102,FS - Mangaung
12383,969103040000019001,Male,9,African/Black,Yes,No,Do not know,,Yes,Yes,Primary or secondary school,6.0,No,,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,Mathematics,Traditional,Limpopo,90205,LP - Non-metro
12384,576102160000007701,Female,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,Yes,3.0,Yes,3.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,6.0,Yes,Yes,Yes,No,No,No,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,No,Yes,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
12385,467104820000021501,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Life Sciences,English First Additional Language,Urban,Free State,40401,FS - Non-metro
12386,798125260000014101,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,"Other, specify",1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,4.0,No,No,No,Yes,No,Mathematics,Sesotho Home Language,Urban,Gauteng,77116,GP - City of Johannesburg
12387,799148220000000101,Female,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Skills,Urban,Gauteng,78108,GP - City of Tshwane
12388,764102740000007401,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Farms,Gauteng,70105,GP - Non-metro
12389,361100930000031101,Male,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,Technology,Traditional,Northern Cape,30201,NC - Non-metro
12390,282103420000022101,Male,17,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,4.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Computer Applications Technology,Economics,Urban,Eastern Cape,20101,EC - Non-metro
12391,199134820000044601,Female,6,Coloured,Yes,Yes,No,,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,3.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,Other,Dramatic Arts,Urban,Western Cape,11104,WC - City of Cape Town
12392,973102110000005101,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,Yes,2.0,No,,No,,No,,No,,No,,No,No,Yes,No,No,No,No,No,29.0,Yes,No,No,No,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,3.0,No,No,No,No,No,Mathematics,Sepedi Home Language,Traditional,Limpopo,90213,LP - Non-metro
12393,598100250000003201,Female,15,African/Black,No,,Yes,No,No,Yes,Primary or secondary school,6.0,No,,5 to 9 days,,,,,,No,,Yes,4.0,No,,No,,No,,No,,No,No,Yes,Yes,Yes,No,No,No,4.0,Yes,Yes,Yes,Yes,No,Yes,No,5.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Natural Sciences,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
12394,798108060000028501,Female,15,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,Yes,No,No,Yes,History,Mathematics,Urban,Gauteng,77102,GP - City of Johannesburg
12395,978101720000011801,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Limpopo,90204,LP - Non-metro
12396,592103660000010201,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,2.0,Yes,Yes,Yes,No,No,Yes,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Geography,Life Orientation,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
12397,966109470000001501,Female,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,3.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,3.0,Yes,Yes,Yes,No,No,Yes,No,8.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,Natural Sciences,English First Additional Language,Traditional,Limpopo,90201,LP - Non-metro
12398,499101500000009901,Female,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,8.0,Yes,"Other, specify",1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Life Sciences,Agricultural Science,Urban,Free State,44101,FS - Mangaung
12399,514102950000010901,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,9.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Life Skills,Urban,KwaZulu-Natal,50105,KZN - Non-metro
12400,874107110000014801,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,Yes,No,No,No,No,Mathematics,English First Additional Language,Traditional,Mpumalanga,80208,MP - Non-metro
12401,199120270000006601,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,Yes,No,No,History,Geography,Urban,Western Cape,11109,WC - City of Cape Town
